ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-10-31,8.394263444891907,4.00941137716621,11.543137979498313,8.394263444891907,8.394263444891907,-0.5553774871664252,-0.5553774871664252,-0.5553774871664252,-0.5553774871664252,-0.5553774871664252,-0.5553774871664252,0.0,0.0,0.0,7.8388859577254815
2017-11-30,8.419279408502536,6.986125847297385,14.089725975881658,8.419279408502536,8.419279408502536,1.9959146925498907,1.9959146925498907,1.9959146925498907,1.9959146925498907,1.9959146925498907,1.9959146925498907,0.0,0.0,0.0,10.415194101052426
2017-12-31,8.445129237566851,10.0748523224229,17.298394818704818,8.445129237566851,8.445129237566851,5.216504718145862,5.216504718145862,5.216504718145862,5.216504718145862,5.216504718145862,5.216504718145862,0.0,0.0,0.0,13.661633955712713
2018-01-31,8.470979173685814,2.272476432476765,9.642825592637866,8.470979173685814,8.470979173685814,-2.4426950470513518,-2.4426950470513518,-2.4426950470513518,-2.4426950470513518,-2.4426950470513518,-2.4426950470513518,0.0,0.0,0.0,6.028284126634462
2018-02-28,8.494327503083587,1.8973728415304865,9.542899980308732,8.494327503083587,8.494327503083587,-2.617065025086492,-2.617065025086492,-2.617065025086492,-2.617065025086492,-2.617065025086492,-2.617065025086492,0.0,0.0,0.0,5.877262477997095
2018-03-31,8.52017743920255,5.06659696975857,12.197382464744427,8.52017743920255,8.52017743920255,0.11836787957287404,0.11836787957287404,0.11836787957287404,0.11836787957287404,0.11836787957287404,0.11836787957287404,0.0,0.0,0.0,8.638545318775424
2018-04-30,8.54519350641445,3.7048278224301336,11.012596919265823,8.54519350641445,8.54519350641445,-1.0561111030453563,-1.0561111030453563,-1.0561111030453563,-1.0561111030453563,-1.0561111030453563,-1.0561111030453563,0.0,0.0,0.0,7.489082403369093
2018-05-31,8.571043442533416,3.7527751148425943,11.003822615911155,8.571043442533416,8.571043442533416,-1.0704089513941606,-1.0704089513941606,-1.0704089513941606,-1.0704089513941606,-1.0704089513941606,-1.0704089513941606,0.0,0.0,0.0,7.500634491139255
2018-06-30,8.596059509745315,4.513960274803819,11.637818525359807,8.596059509745315,8.596059509745315,-0.6354273571213787,-0.6354273571213787,-0.6354273571213787,-0.6354273571213787,-0.6354273571213787,-0.6354273571213787,0.0,0.0,0.0,7.960632152623936
2018-07-31,8.63350871025598,3.5323067562852373,10.907074178444395,8.63350871025598,8.63350871025598,-1.5887615966510316,-1.5887615966510316,-1.5887615966510316,-1.5887615966510316,-1.5887615966510316,-1.5887615966510316,0.0,0.0,0.0,7.044747113604948
2018-08-31,8.670957910766644,4.509777595453117,11.925632601396797,8.670957910766644,8.670957910766644,-0.5777054836780593,-0.5777054836780593,-0.5777054836780593,-0.5777054836780593,-0.5777054836780593,-0.5777054836780593,0.0,0.0,0.0,8.093252427088585
2018-09-30,8.707199072551157,6.049773984849897,13.447959271680862,8.707199072551157,8.707199072551157,1.0342942146440381,1.0342942146440381,1.0342942146440381,1.0342942146440381,1.0342942146440381,1.0342942146440381,0.0,0.0,0.0,9.741493287195196
2018-10-31,8.744648273061822,4.592555606441788,12.479783171515907,8.744648273061822,8.744648273061822,-0.21708413381027358,-0.21708413381027358,-0.21708413381027358,-0.21708413381027358,-0.21708413381027358,-0.21708413381027358,0.0,0.0,0.0,8.527564139251549
2018-11-30,8.780889434846337,6.127203393211798,13.89127730081555,8.780889434846337,8.780889434846337,1.2537836668109514,1.2537836668109514,1.2537836668109514,1.2537836668109514,1.2537836668109514,1.2537836668109514,0.0,0.0,0.0,10.034673101657289
